 -6.41377616e+03 -2.15994620e+02 -1.18852533e+02 3.14989751e+05
 1.15244536e+02 -5.84752360e+03 2.56448885e+03 5.74659805e+05
 -3.36740255e-02 -4.34479852e-01 -9.00051842e-01 8.61663299e+02
