 -6.63638287e+03 2.43829917e+02 -2.28969323e+02 3.31444354e+05
 -8.72825398e+01 -5.49549800e+03 -3.93933370e+03 6.12037271e+05
 -3.69558061e-02 5.16199022e-01 -8.55670987e-01 8.63655390e+02
